file_version=91;template_version=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mux Usage,Port,Used?,ID,,Used Port List,LVDS Pair Port,SIUL MSCR#,MSCR SSS,Function,Module,Description,Direction,Type,LP,SCP,Max Signal Frequency [MHz],BGA516,Pad Internal Supply Rail,Pad Reset State,Reserved pins,Application,Block Status,Default,OERC,ODC,SMC,APC,ILS,IBE,HYS,WPDE,WPUE,INV,FILPRES,FILBYPASS,PIN SSS,I/O PIN MSCR#,pin MSCR,PORT INV,PORT SSS,PORT MSCR_MUX,Input Muxing MSCR#,Pin Used?
,PF[13],no,2401,,0,PD[7],-,-,RX,LFAST 0,LFAST 0 SIPI LVDS Receive Terminal (LVDS Negative),pi,Very Strong-Strong-Medium-Weak,LP,,320 LVDS,R24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,93,NOT_INVERTED,,,-,NO
,PD[7],no,1283,,0,PF[13],-,-,RX,LFAST 0,LFAST 0 SIPI LVDS Receive Terminal (LVDS Positive),pi,Very Strong-Strong-Medium-Weak,LP,SCP,320 LVDS,P24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,55,NOT_INVERTED,,,-,YES
,PD[6],no,1233,,0,PA[14],54,00000011,TX,LFAST 0,LFAST 0 SIPI LVDS Transmit Terminal (LVDS Negative),o,Very Strong-Strong-Medium-Weak,LP,,320 LVDS,R25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,54,NOT_INVERTED,,,-,NO
,PA[14],no,254,,0,PD[6],14,00000011,TX,LFAST 0,LFAST 0 SIPI LVDS Transmit Terminal (LVDS Positive),o,Very Strong-Strong-Medium-Weak,LP,,320 LVDS,P25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,14,NOT_INVERTED,,,-,NO
,PI[14],no,3194,,0,PI[15],-,-,RX,LFAST 1,LFAST 1 SIPI LVDS Receive Terminal (LVDS Negative),pi,Very Strong-Strong-Medium-Weak,LP,,320 LVDS,R22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,142,NOT_INVERTED,,,-,NO
,PI[15],no,3224,,0,PI[14],-,-,RX,LFAST 1,LFAST 1 SIPI LVDS Receive Terminal (LVDS Positive),pi,Very Strong-Strong-Medium-Weak,LP,SCP,320 LVDS,P22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,143,NOT_INVERTED,,,-,NO
,PF[11],no,2331,,0,PF[12],91,00010010,TX,LFAST 1,LFAST 1 SIPI LVDS Transmit Terminal (LVDS Negative),o,Strong-Medium-Weak,LP,,320 LVDS,Y25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,18,00000412,91,NOT_INVERTED,,,-,YES
,PF[12],no,2362,,0,PF[11],92,00010010,TX,LFAST 1,LFAST 1 SIPI LVDS Transmit Terminal (LVDS Positive),o,Strong-Medium-Weak,LP,,320 LVDS,Y24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,18,00000412,92,NOT_INVERTED,,,-,YES
,PA[11],no,185,,0,,874,00000100,RXD,LIN 0,LIN 0 Receive Data,i,Strong-Medium-Weak,LP,,,F20,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,11,NOT_INVERTED,4,00000004,874,NO
,PA[12],no,216,,0,,874,00001010,RXD,LIN 0,LIN 0 Receive Data,i,Strong-Medium-Weak,LP,SCP,,H24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,12,NOT_INVERTED,10,0000000A,874,NO
,PA[13],no,247,,0,,874,00000011,RXD,LIN 0,LIN 0 Receive Data,i,Very Strong-Strong-Medium-Weak,LP,,,G22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,13,NOT_INVERTED,3,00000003,874,NO
,PB[9],yes,386,,PB[9],,874,00000010,RXD,LIN 0,LIN 0 Receive Data,i,Strong-Medium-Weak,,SCP,,AD20,VDD_HV_IO_MAIN1,Hi-Z,LIN 0 Receive Data,UART_DEBUG0_RX,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,CMOS,ENABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00380400,25,NOT_INVERTED,2,00000002,874,YES
,PD[0],no,1089,,0,,874,00001100,RXD,LIN 0,LIN 0 Receive Data,i,Very Strong-Strong-Medium-Weak,,,,F16,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,48,NOT_INVERTED,12,0000000C,874,NO
,PD[10],no,1456,,0,,874,00000001,RXD,LIN 0,LIN 0 Receive Data,i,Medium-Weak,,,,AE18,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,58,NOT_INVERTED,1,00000001,874,NO
,PF[5],no,2207,,0,,874,00001011,RXD,LIN 0,LIN 0 Receive Data,i,Strong-Medium-Weak,,,,F10,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,85,NOT_INVERTED,11,0000000B,874,YES
,PH[2],no,2617,,0,,874,00000101,RXD,LIN 0,LIN 0 Receive Data,i,Strong-Medium-Weak,LP,,,K18,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,114,NOT_INVERTED,5,00000005,874,YES
,PK[13],no,3651,,0,,874,00001000,RXD,LIN 0,LIN 0 Receive Data,i,Very Strong-Strong-Medium-Weak,LP,SCP,,T21,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,173,NOT_INVERTED,8,00000008,874,NO
,PM[3],no,3899,,0,,874,00001001,RXD,LIN 0,LIN 0 Receive Data,i,Strong-Medium-Weak,,,,K11,VDD_HV_IO_EXT0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,195,NOT_INVERTED,9,00000009,874,NO
,PN[8],no,4260,,0,,874,00000110,RXD,LIN 0,LIN 0 Receive Data,i,Medium-Weak,,,,L1,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,216,NOT_INVERTED,6,00000006,874,NO
,PX[2],no,5392,,0,,874,00000111,RXD,LIN 0,LIN 0 Receive Data,i,Medium-Weak,,,,B11,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,322,NOT_INVERTED,7,00000007,874,YES
,PA[10],no,145,,0,,10,00000010,TXD,LIN 0,LIN 0 Transmit Data,o,Strong-Medium-Weak,LP,SCP,,G21,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,10,NOT_INVERTED,,,-,NO
,PA[11],no,167,,0,,11,00000010,TXD,LIN 0,LIN 0 Transmit Data,o,Strong-Medium-Weak,LP,,,F20,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,11,NOT_INVERTED,,,-,NO
,PA[12],no,193,,0,,12,00000011,TXD,LIN 0,LIN 0 Transmit Data,o,Strong-Medium-Weak,LP,SCP,,H24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,12,NOT_INVERTED,,,-,NO
,PA[13],no,222,,0,,13,00000010,TXD,LIN 0,LIN 0 Transmit Data,o,Very Strong-Strong-Medium-Weak,LP,,,G22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,13,NOT_INVERTED,,,-,NO
,PB[10],yes,393,,PB[10],,26,00000100,TXD,LIN 0,LIN 0 Transmit Data,o,Very Strong-Strong-Medium-Weak,,SCP,,AE19,VDD_HV_IO_MAIN1,Hi-Z,LIN 0 Transmit Data,UART_DEBUG0_TX,,1,MEDIUM_DRIVE,PUSH_PULL,DO_NOT_DISABLE,DISABLE,CMOS,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,12B00404,26,NOT_INVERTED,,,-,YES
,PD[1],no,1114,,0,,49,00010111,TXD,LIN 0,LIN 0 Transmit Data,o,Very Strong-Strong-Medium-Weak,,,,G16,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,23,00000417,49,NOT_INVERTED,,,-,NO
,PD[3],no,1183,,0,,51,00011011,TXD,LIN 0,LIN 0 Transmit Data,o,Very Strong-Strong-Medium-Weak,,SCP,,G17,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,27,0000041B,51,NOT_INVERTED,,,-,NO
,PE[2],no,1644,,0,,66,00010010,TXD,LIN 0,LIN 0 Transmit Data,o,Medium-Weak,,,,P7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,18,00000412,66,NOT_INVERTED,,,-,NO
,PH[10],no,2799,,0,,122,00000101,TXD,LIN 0,LIN 0 Transmit Data,o,Strong-Medium-Weak,,,,J18,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,122,NOT_INVERTED,,,-,YES
,PJ[15],no,3559,,0,,159,00001111,TXD,LIN 0,LIN 0 Transmit Data,o,Very Strong-Strong-Medium-Weak,LP,SCP,,U21,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,15,0000040F,159,NOT_INVERTED,,,-,YES
,PN[13],no,4332,,0,,221,00000011,TXD,LIN 0,LIN 0 Transmit Data,o,Very Strong-Strong-Medium-Weak,,SCP,,N1,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,221,NOT_INVERTED,,,-,NO
,PQ[14],no,4598,,0,,238,00000001,TXD,LIN 0,LIN 0 Transmit Data,o,Medium-Weak,,,,B13,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,1,00000401,238,NOT_INVERTED,,,-,NO
,PA[1],no,69,,0,,875,00000100,RXD,LIN 1,LIN 1 Receive Data,i,Medium-Weak,LP,,,F23,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,1,NOT_INVERTED,4,00000004,875,YES
,PC[8],no,843,,0,,875,00000001,RXD,LIN 1,LIN 1 Receive Data,i,Ultra Strong-Strong-Medium-Weak,,,,J7,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,40,NOT_INVERTED,1,00000001,875,NO
,PC[12],no,970,,0,,875,00000110,RXD,LIN 1,LIN 1 Receive Data,i,Ultra Strong-Strong-Medium-Weak,,,,G14,VDD_HV_IO_EXT0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,44,NOT_INVERTED,6,00000006,875,YES
,PD[8],no,1366,,0,,875,00000010,RXD,LIN 1,LIN 1 Receive Data,i,Strong-Medium-Weak,,,,AE21,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,56,NOT_INVERTED,2,00000002,875,NO
,PE[6],no,1756,,0,,875,00000011,RXD,LIN 1,LIN 1 Receive Data,i,Medium-Weak,LP,,,K22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,70,NOT_INVERTED,3,00000003,875,NO
,PH[9],no,2791,,0,,875,00000101,RXD,LIN 1,LIN 1 Receive Data,i,Strong-Medium-Weak,,,,F18,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,121,NOT_INVERTED,5,00000005,875,NO
,PA[0],no,3,,0,,0,00000010,TXD,LIN 1,LIN 1 Transmit Data,o,Strong-Medium-Weak,LP,,,F22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,0,NOT_INVERTED,,,-,YES
,PA[2],no,76,,0,,2,00000010,TXD,LIN 1,LIN 1 Transmit Data,o,Strong-Medium-Weak,LP,SCP,,G25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,2,NOT_INVERTED,,,-,YES
,PA[3],no,99,,0,,3,00000010,TXD,LIN 1,LIN 1 Transmit Data,o,Very Strong-Strong-Medium-Weak,,SCP,,AD21,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,3,NOT_INVERTED,,,-,YES
,PC[9],no,853,,0,,41,00000011,TXD,LIN 1,LIN 1 Transmit Data,o,Ultra Strong-Strong-Medium-Weak,,SCP,,H6,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,41,NOT_INVERTED,,,-,NO
,PC[10],no,885,,0,,42,00000011,TXD,LIN 1,LIN 1 Transmit Data,o,Ultra Strong-Strong-Medium-Weak,,SCP,,G13,VDD_HV_IO_EXT0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,42,NOT_INVERTED,,,-,NO
,PE[7],no,1761,,0,,71,00000011,TXD,LIN 1,LIN 1 Transmit Data,o,Strong-Medium-Weak,LP,SCP,,K24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,71,NOT_INVERTED,,,-,NO
,PH[7],no,2715,,0,,119,00000010,TXD,LIN 1,LIN 1 Transmit Data,o,Very Strong-Strong-Medium-Weak,,SCP,,J16,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,119,NOT_INVERTED,,,-,YES
,PQ[7],no,4502,,0,,231,00000001,TXD,LIN 1,LIN 1 Transmit Data,o,Medium-Weak,,,,A18,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,1,00000401,231,NOT_INVERTED,,,-,NO
,PE[8],no,1803,,0,,884,00000010,RXD,LIN 10,LIN 10 Receive Data,i,Strong-Medium-Weak,LP,,,J25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,72,NOT_INVERTED,2,00000002,884,NO
,PQ[4],no,4456,,0,,884,00000001,RXD,LIN 10,LIN 10 Receive Data,i,Medium-Weak,,,,B19,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,228,NOT_INVERTED,1,00000001,884,NO
,PE[7],no,1775,,0,,71,00010001,TXD,LIN 10,LIN 10 Transmit Data,o,Strong-Medium-Weak,LP,SCP,,K24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,17,00000411,71,NOT_INVERTED,,,-,NO
,PV[13],no,5153,,0,,301,00000101,TXD,LIN 10,LIN 10 Transmit Data,o,Medium-Weak,,,,AA30,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,301,NOT_INVERTED,,,-,NO
,PD[5],no,1227,,0,,885,00000010,RXD,LIN 11,LIN 11 Receive Data,i,Strong-Medium-Weak,LP,,,J24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,53,NOT_INVERTED,2,00000002,885,YES
,PQ[14],no,4610,,0,,885,00000001,RXD,LIN 11,LIN 11 Receive Data,i,Medium-Weak,,,,B13,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,238,NOT_INVERTED,1,00000001,885,NO
,PA[4],no,121,,0,,4,00000010,TXD,LIN 11,LIN 11 Transmit Data,o,Strong-Medium-Weak,LP,,,M21,VDD_HV_IO_LP,Input / Weak pull-up,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,4,NOT_INVERTED,,,-,NO
,PV[12],no,5143,,0,,300,00000101,TXD,LIN 11,LIN 11 Transmit Data,o,Medium-Weak,,,,AA29,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,300,NOT_INVERTED,,,-,NO
,PD[4],no,1209,,0,,2756,00000001,RXD,LIN 12,LIN 12 Receive Data,i,Strong-Medium-Weak,LP,,,K25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,52,NOT_INVERTED,1,00000001,2756,NO
,PV[11],no,5133,,0,,299,00000100,TXD,LIN 12,LIN 12 Transmit Data,o,Medium-Weak,,,,AB30,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,299,NOT_INVERTED,,,-,NO
,PA[4],no,124,,0,,2757,00000001,RXD,LIN 13,LIN 13 Receive Data,i,Strong-Medium-Weak,LP,,,M21,VDD_HV_IO_LP,Input / Weak pull-up,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,4,NOT_INVERTED,1,00000001,2757,NO
,PV[10],no,5124,,0,,298,00000100,TXD,LIN 13,LIN 13 Transmit Data,o,Medium-Weak,,,,AB29,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,298,NOT_INVERTED,,,-,NO
,PH[11],no,2836,,0,,2758,00000001,RXD,LIN 14,LIN 14 Receive Data,i,Strong-Medium-Weak,LP,,,M24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,123,NOT_INVERTED,1,00000001,2758,NO
,PV[9],no,5115,,0,,297,00000100,TXD,LIN 14,LIN 14 Transmit Data,o,Medium-Weak,,,,AC30,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,297,NOT_INVERTED,,,-,NO
,PF[14],no,2455,,0,,2759,00000001,RXD,LIN 15,LIN 15 Receive Data,i,Very Strong-Strong-Medium-Weak,LP,,,N25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,94,NOT_INVERTED,1,00000001,2759,YES
,PV[8],no,5107,,0,,296,00000110,TXD,LIN 15,LIN 15 Transmit Data,o,Medium-Weak,,,,AC29,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,6,00000406,296,NOT_INVERTED,,,-,NO
,PK[13],no,3655,,0,,2760,00000001,RXD,LIN 16,LIN 16 Receive Data,i,Very Strong-Strong-Medium-Weak,LP,SCP,,T21,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,173,NOT_INVERTED,1,00000001,2760,NO
,PV[7],no,5099,,0,,295,00000111,TXD,LIN 16,LIN 16 Transmit Data,o,Medium-Weak,,,,AD29,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,7,00000407,295,NOT_INVERTED,,,-,NO
,PI[15],no,3222,,0,,2761,00000001,RXD,LIN 17,LIN 17 Receive Data,i,Very Strong-Strong-Medium-Weak,LP,SCP,,P22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,143,NOT_INVERTED,1,00000001,2761,NO
,PV[5],no,5077,,0,,293,00000111,TXD,LIN 17,LIN 17 Transmit Data,o,Medium-Weak,,,,AD30,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,7,00000407,293,NOT_INVERTED,,,-,NO
